Animal,Mother,MotherFw,MotherCw,Father,FatherFw,FatherCw,F1Sex,F1Fw,F1Cw,numCwParents,density
M.CC1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC6,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC14,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC15,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC16,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC17,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC18,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC19,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC20,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC20.1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
M.CC21,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
M.CC22,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,
M.CC23,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
M.CC24,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
M.CC25,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
M.CC26,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
M.CC27,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
M.CC28,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
M.CC29,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
M.CC30,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
M.CC31,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
M.CC32,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
M.CC33,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
M.CC34,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
M.CC35,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,
M.CC36,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
M.CC37,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC15,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC19,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC22,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC30,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,
F.CC5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,
F.CC6,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC7,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC8,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,
F.CC9,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC10,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,
F.CC14,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC17,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,
F.CC18,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC20,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC23,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC24,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC25,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC33,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC16,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,
F.CC28,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC38,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC39,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC55,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC107,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC82,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC102,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC74,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC73,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC79,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC77,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC50,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC31,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC49,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC48,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC37,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC26,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC29,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC43,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC40,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC42,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,
F.CC53,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC41,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC51,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,
F.CC59,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC45,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC34,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,
F.CC32,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC27,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,
F.CC36,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC57,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC63,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC65,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,
F.CC61,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC68,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,
F.CC56,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC54,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC44,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,
F.CC66,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC70,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,
F.CC113,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC114,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC115,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC106,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC103,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC104,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC105,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC83,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC62,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC64,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC58,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC52,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC80,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC69,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC60,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC47,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC75,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC91,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,
F.CC87,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC76,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC88,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC78,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC86,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,
F.CC92,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,
F.CC85,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,
F.CC84,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC81,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC98,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,
F.CC99,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC71,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC97,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC72,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,
F.CC100,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,
F.CC101,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC96,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC89,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,
F.CC93,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,
F.CC118,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC117,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC116,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC112,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC111,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC110,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F.CC109,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,
F1.1,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.2,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.3,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.4,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.5,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.6,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.7,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.8,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.9,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.10,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.11,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.12,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.13,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.14,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.15,F.CC1,NwNw,0,M.CC1,Fw,0,M,Nw,0,0,117
F1.16,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.17,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.18,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.19,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.20,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.21,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.22,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.23,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.24,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.25,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.26,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.27,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.28,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.29,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.30,F.CC1,NwNw,0,M.CC1,Fw,0,F,,0,0,117
F1.31,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.32,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.33,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.34,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.35,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.36,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.37,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.38,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.39,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.40,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.41,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.42,F.CC12,NwNw,0,M.CC7,Fw,0,M,Nw,0,0,494
F1.43,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.44,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.45,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.46,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.47,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.48,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.49,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.50,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.51,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.52,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.53,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.54,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.55,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.56,F.CC12,NwNw,0,M.CC7,Fw,0,F,,0,0,494
F1.57,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,0,1,251
F1.58,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,0,1,251
F1.59,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,1,1,251
F1.60,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,0,1,251
F1.61,F.CC6,NwFw,6,M.CC13,Fw,0,M,Fw,4,1,251
F1.62,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,1,1,251
F1.63,F.CC6,NwFw,6,M.CC13,Fw,0,M,Fw,1,1,251
F1.64,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,1,1,251
F1.65,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,0,1,251
F1.66,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,0,1,251
F1.67,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,0,1,251
F1.68,F.CC6,NwFw,6,M.CC13,Fw,0,M,Fw,2,1,251
F1.69,F.CC6,NwFw,6,M.CC13,Fw,0,M,Nw,0,1,251
F1.70,F.CC6,NwFw,6,M.CC13,Fw,0,F,,0,1,251
F1.71,F.CC6,NwFw,6,M.CC13,Fw,0,F,,2,1,251
F1.72,F.CC6,NwFw,6,M.CC13,Fw,0,F,,6,1,251
F1.73,F.CC6,NwFw,6,M.CC13,Fw,0,F,,4,1,251
F1.74,F.CC6,NwFw,6,M.CC13,Fw,0,F,,5,1,251
F1.75,F.CC6,NwFw,6,M.CC13,Fw,0,F,,0,1,251
F1.76,F.CC6,NwFw,6,M.CC13,Fw,0,F,,1,1,251
F1.77,F.CC6,NwFw,6,M.CC13,Fw,0,F,,6,1,251
F1.78,F.CC6,NwFw,6,M.CC13,Fw,0,F,,1,1,251
F1.79,F.CC6,NwFw,6,M.CC13,Fw,0,F,,6,1,251
F1.80,F.CC6,NwFw,6,M.CC13,Fw,0,F,,8,1,251
F1.81,F.CC6,NwFw,6,M.CC13,Fw,0,F,,5,1,251
F1.82,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.83,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,0,1,442
F1.84,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,2,1,442
F1.85,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,3,1,442
F1.86,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,1,1,442
F1.87,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,2,1,442
F1.88,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,0,1,442
F1.89,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.90,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.91,F.CC17,NwFw,1,M.CC19,Fw,0,M,Fw,0,1,442
F1.92,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.93,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.94,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.95,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,2,1,442
F1.96,F.CC17,NwFw,1,M.CC19,Fw,0,M,Nw,0,1,442
F1.97,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.98,F.CC17,NwFw,1,M.CC19,Fw,0,F,,6,1,442
F1.99,F.CC17,NwFw,1,M.CC19,Fw,0,F,,1,1,442
F1.100,F.CC17,NwFw,1,M.CC19,Fw,0,F,,1,1,442
F1.101,F.CC17,NwFw,1,M.CC19,Fw,0,F,,1,1,442
F1.102,F.CC17,NwFw,1,M.CC19,Fw,0,F,,4,1,442
F1.103,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.104,F.CC17,NwFw,1,M.CC19,Fw,0,F,,2,1,442
F1.105,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.106,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.107,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.108,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.109,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.110,F.CC17,NwFw,1,M.CC19,Fw,0,F,,0,1,442
F1.111,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,0,1,80
F1.112,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,0,1,80
F1.113,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,2,1,80
F1.114,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,3,1,80
F1.115,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,0,1,80
F1.116,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,0,1,80
F1.117,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,1,1,80
F1.118,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,3,1,80
F1.119,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,0,1,80
F1.120,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,2,1,80
F1.121,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,0,1,80
F1.122,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,1,1,80
F1.123,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,0,1,80
F1.124,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,0,1,80
F1.125,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,0,1,80
F1.126,F.CC18,FwFw,2,M.CC20,Nw,0,M,Fw,1,1,80
F1.127,F.CC18,FwFw,2,M.CC20,Nw,0,F,,6,1,80
F1.128,F.CC18,FwFw,2,M.CC20,Nw,0,F,,1,1,80
F1.129,F.CC18,FwFw,2,M.CC20,Nw,0,F,,1,1,80
F1.130,F.CC18,FwFw,2,M.CC20,Nw,0,F,,0,1,80
F1.131,F.CC18,FwFw,2,M.CC20,Nw,0,F,,2,1,80
F1.132,F.CC18,FwFw,2,M.CC20,Nw,0,F,,1,1,80
F1.133,F.CC18,FwFw,2,M.CC20,Nw,0,F,,3,1,80
F1.134,F.CC18,FwFw,2,M.CC20,Nw,0,F,,0,1,80
F1.135,F.CC18,FwFw,2,M.CC20,Nw,0,F,,3,1,80
F1.136,F.CC18,FwFw,2,M.CC20,Nw,0,F,,3,1,80
F1.137,F.CC18,FwFw,2,M.CC20,Nw,0,F,,0,1,80
F1.138,F.CC18,FwFw,2,M.CC20,Nw,0,F,,2,1,80
F1.139,F.CC18,FwFw,2,M.CC20,Nw,0,F,,0,1,80
F1.140,F.CC18,FwFw,2,M.CC20,Nw,0,F,,0,1,80
F1.141,F.CC18,FwFw,2,M.CC20,Nw,0,F,,0,1,80
F1.142,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,3,2,391
F1.143,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,0,2,391
F1.144,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,3,2,391
F1.145,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,3,2,391
F1.146,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,6,2,391
F1.147,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,6,2,391
F1.148,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,0,2,391
F1.149,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,0,2,391
F1.150,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,5,2,391
F1.151,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,0,2,391
F1.152,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,1,2,391
F1.153,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,0,2,391
F1.154,F.CC23,NwNw,6,M.CC22,Nw,2,M,Nw,2,2,391
F1.155,F.CC23,NwNw,6,M.CC22,Nw,2,F,,3,2,391
F1.156,F.CC23,NwNw,6,M.CC22,Nw,2,F,,0,2,391
F1.157,F.CC23,NwNw,6,M.CC22,Nw,2,F,,3,2,391
F1.158,F.CC23,NwNw,6,M.CC22,Nw,2,F,,1,2,391
F1.159,F.CC23,NwNw,6,M.CC22,Nw,2,F,,0,2,391
F1.160,F.CC23,NwNw,6,M.CC22,Nw,2,F,,6,2,391
F1.161,F.CC23,NwNw,6,M.CC22,Nw,2,F,,5,2,391
F1.162,F.CC23,NwNw,6,M.CC22,Nw,2,F,,3,2,391
F1.163,F.CC23,NwNw,6,M.CC22,Nw,2,F,,0,2,391
F1.164,F.CC23,NwNw,6,M.CC22,Nw,2,F,,0,2,391
F1.165,F.CC23,NwNw,6,M.CC22,Nw,2,F,,3,2,391
F1.166,F.CC23,NwNw,6,M.CC22,Nw,2,F,,0,2,391
F1.167,F.CC23,NwNw,6,M.CC22,Nw,2,F,,4,2,391
F1.168,F.CC23,NwNw,6,M.CC22,Nw,2,F,,4,2,391
F1.169,F.CC25,NwFw,6,M.CC24,Nw,6,M,Fw,2,2,386
F1.170,F.CC25,NwFw,6,M.CC24,Nw,6,M,Fw,0,2,386
F1.171,F.CC25,NwFw,6,M.CC24,Nw,6,M,Nw,5,2,386
F1.172,F.CC25,NwFw,6,M.CC24,Nw,6,M,Fw,0,2,386
F1.173,F.CC25,NwFw,6,M.CC24,Nw,6,M,Nw,2,2,386
F1.174,F.CC25,NwFw,6,M.CC24,Nw,6,M,Fw,6,2,386
F1.175,F.CC25,NwFw,6,M.CC24,Nw,6,M,Nw,0,2,386
F1.176,F.CC25,NwFw,6,M.CC24,Nw,6,M,Nw,0,2,386
F1.177,F.CC25,NwFw,6,M.CC24,Nw,6,M,Fw,1,2,386
F1.178,F.CC25,NwFw,6,M.CC24,Nw,6,F,,3,2,386
F1.179,F.CC25,NwFw,6,M.CC24,Nw,6,F,,6,2,386
F1.180,F.CC25,NwFw,6,M.CC24,Nw,6,F,,5,2,386
F1.181,F.CC25,NwFw,6,M.CC24,Nw,6,F,,1,2,386
F1.182,F.CC25,NwFw,6,M.CC24,Nw,6,F,,4,2,386
F1.183,F.CC25,NwFw,6,M.CC24,Nw,6,F,,1,2,386
F1.184,F.CC25,NwFw,6,M.CC24,Nw,6,F,,6,2,386
F1.185,F.CC25,NwFw,6,M.CC24,Nw,6,F,,4,2,386
F1.186,F.CC25,NwFw,6,M.CC24,Nw,6,F,,1,2,386
F1.187,F.CC25,NwFw,6,M.CC24,Nw,6,F,,3,2,386
F1.188,F.CC25,NwFw,6,M.CC24,Nw,6,F,,3,2,386
F1.189,F.CC25,NwFw,6,M.CC24,Nw,6,F,,6,2,386
F1.190,F.CC25,NwFw,6,M.CC24,Nw,6,F,,1,2,386
F1.191,F.CC25,NwFw,6,M.CC24,Nw,6,F,,6,2,386
F1.192,F.CC25,NwFw,6,M.CC24,Nw,6,F,,0,2,386
F1.193,F.CC39,NwFw,2,M.CC29,Fw,4,M,Fw,5,2,433
F1.194,F.CC39,NwFw,2,M.CC29,Fw,4,M,Fw,4,2,433
F1.195,F.CC39,NwFw,2,M.CC29,Fw,4,M,Fw,1,2,433
F1.196,F.CC39,NwFw,2,M.CC29,Fw,4,M,Fw,6,2,433
F1.197,F.CC39,NwFw,2,M.CC29,Fw,4,M,Fw,4,2,433
F1.198,F.CC39,NwFw,2,M.CC29,Fw,4,M,Fw,1,2,433
F1.199,F.CC39,NwFw,2,M.CC29,Fw,4,M,Fw,2,2,433
F1.200,F.CC39,NwFw,2,M.CC29,Fw,4,M,Fw,3,2,433
F1.201,F.CC39,NwFw,2,M.CC29,Fw,4,M,Nw,3,2,433
F1.202,F.CC39,NwFw,2,M.CC29,Fw,4,M,Nw,2,2,433
F1.203,F.CC39,NwFw,2,M.CC29,Fw,4,F,,0,2,433
F1.204,F.CC39,NwFw,2,M.CC29,Fw,4,F,,2,2,433
F1.205,F.CC39,NwFw,2,M.CC29,Fw,4,F,,6,2,433
F1.206,F.CC39,NwFw,2,M.CC29,Fw,4,F,,4,2,433
F1.207,F.CC39,NwFw,2,M.CC29,Fw,4,F,,2,2,433
F1.208,F.CC39,NwFw,2,M.CC29,Fw,4,F,,3,2,433
F1.209,F.CC39,NwFw,2,M.CC29,Fw,4,F,,2,2,433
F1.210,F.CC39,NwFw,2,M.CC29,Fw,4,F,,4,2,433
F1.211,F.CC39,NwFw,2,M.CC29,Fw,4,F,,4,2,433
